Meal_Id,Name,catagory,description,Veg_Non,Nutrient,Disease,Diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,pregnancy,omni_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,pregnancy,paleo_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,pregnancy,Mediterranean_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,pregnancy,low_sodium_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,pregnancy,high_fiber_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,pregnancy,high_protien_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,pregnancy,dash_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,alkaline_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,low_fat_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,omni_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,paleo_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,Mediterranean_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,low_sodium_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,high_fiber_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,high_protien_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,hypertension,dash_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,alkaline_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,low_fat_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,omni_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,paleo_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,Mediterranean_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,low_sodium_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,high_fiber_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,high_protien_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,scurvy,dash_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,alkaline_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,low_fat_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,omni_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,paleo_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,Mediterranean_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,low_sodium_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,high_fiber_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,high_protien_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,goitre,dash_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,alkaline_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,low_fat_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,omni_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,paleo_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,Mediterranean_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,low_sodium_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,high_fiber_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,high_protien_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,kidney_disease,dash_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,alkaline_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,low_fat_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,omni_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,paleo_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,Mediterranean_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,low_sodium_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,high_fiber_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,high_protien_diet
219,mother christmas cake,cake,"tart apples (2 large),sugar,apple juice,eggs,vegetable oil,vanilla extracts,all-purpose flour,apple pie spice (cinnamon),salt,pecans,candied red cherries (halved),candied green cherried (halved),candied pineapple (diced),cashews (optional)",veg,chloride,obesity,dash_diet
220,matcha tea macarons,tea,"egg whites,breakfast sugar,icing sugar,almond powder,matcha powder,heavy cream,white chocolate",veg,potassium,pregnancy,low_fat_diet
220,matcha tea macarons,tea,"egg whites,breakfast sugar,icing sugar,almond powder,matcha powder,heavy cream,white chocolate",veg,potassium,pregnancy,high_fiber_diet
220,matcha tea macarons,tea,"egg whites,breakfast sugar,icing sugar,almond powder,matcha powder,heavy cream,white chocolate",veg,potassium,pregnancy,ketogenic_diet
221,amaranthus granola with lemon yogurt,berries and marigold,yogurt,veg,vitamin_a,heart_disease,ketogenic_diet
221,amaranthus granola with lemon yogurt,berries and marigold,yogurt,veg,vitamin_a,heart_disease,hormone_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,pregnancy,low_fat_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,pregnancy,omni_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,pregnancy,Mediterranean_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,pregnancy,ketogenic_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,pregnancy,low_sodium_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,pregnancy,vegan_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,pregnancy,high_protien_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,pregnancy,dash_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,hypertension,low_fat_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,hypertension,omni_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,hypertension,Mediterranean_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,hypertension,ketogenic_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,hypertension,low_sodium_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,hypertension,vegan_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,hypertension,high_protien_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,hypertension,dash_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,scurvy,low_fat_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,scurvy,omni_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,scurvy,Mediterranean_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,scurvy,ketogenic_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,scurvy,low_sodium_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,scurvy,vegan_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,scurvy,high_protien_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,scurvy,dash_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,heart_disease,low_fat_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,heart_disease,omni_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,heart_disease,Mediterranean_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,heart_disease,ketogenic_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,heart_disease,low_sodium_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,heart_disease,vegan_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,heart_disease,high_protien_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,heart_disease,dash_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,goitre,low_fat_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,goitre,omni_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,goitre,Mediterranean_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,goitre,ketogenic_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,goitre,low_sodium_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,goitre,vegan_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,goitre,high_protien_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,goitre,dash_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,kidney_disease,low_fat_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,kidney_disease,omni_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,kidney_disease,Mediterranean_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,kidney_disease,ketogenic_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,kidney_disease,low_sodium_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,kidney_disease,vegan_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,kidney_disease,high_protien_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,kidney_disease,dash_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,obesity,low_fat_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,obesity,omni_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,obesity,Mediterranean_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,obesity,ketogenic_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,obesity,low_sodium_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,obesity,vegan_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,obesity,high_protien_diet
222,chocolate fudge cookies,cookie,"dark chocolate coverture,butter,sugar,eggs,flour,baking powder,salt,cocoa powder,vanilla essence",veg,calcium,obesity,dash_diet
223,veg summer rolls,rice,"rice paper sheets,iceberg lettuce,carrot,bean sprouts,cucumber,tofu,basil,mint leaves,coriander,rice noodles (soaked in warm water for 20-25 minutes),peanuts,hoisin sauce,peanuts,garlic,oil,red chillies,water",veg,magnesium,hypertension,high_protien_diet
223,veg summer rolls,rice,"rice paper sheets,iceberg lettuce,carrot,bean sprouts,cucumber,tofu,basil,mint leaves,coriander,rice noodles (soaked in warm water for 20-25 minutes),peanuts,hoisin sauce,peanuts,garlic,oil,red chillies,water",veg,magnesium,hypertension,high_fiber_diet
223,veg summer rolls,rice,"rice paper sheets,iceberg lettuce,carrot,bean sprouts,cucumber,tofu,basil,mint leaves,coriander,rice noodles (soaked in warm water for 20-25 minutes),peanuts,hoisin sauce,peanuts,garlic,oil,red chillies,water",veg,magnesium,hypertension,ketogenic_diet
223,veg summer rolls,rice,"rice paper sheets,iceberg lettuce,carrot,bean sprouts,cucumber,tofu,basil,mint leaves,coriander,rice noodles (soaked in warm water for 20-25 minutes),peanuts,hoisin sauce,peanuts,garlic,oil,red chillies,water",veg,magnesium,heart_disease,high_protien_diet
223,veg summer rolls,rice,"rice paper sheets,iceberg lettuce,carrot,bean sprouts,cucumber,tofu,basil,mint leaves,coriander,rice noodles (soaked in warm water for 20-25 minutes),peanuts,hoisin sauce,peanuts,garlic,oil,red chillies,water",veg,magnesium,heart_disease,high_fiber_diet
223,veg summer rolls,rice,"rice paper sheets,iceberg lettuce,carrot,bean sprouts,cucumber,tofu,basil,mint leaves,coriander,rice noodles (soaked in warm water for 20-25 minutes),peanuts,hoisin sauce,peanuts,garlic,oil,red chillies,water",veg,magnesium,heart_disease,ketogenic_diet
224,eggless vanilla cake,cake,"maida,baking powder,castor sugar,butter,milk,vanilla essence,vinegar",veg,carbohydrates,diabeties,high_protien_diet
225,sweet potato pie,pie,"yams (red skinned),condensed milk,sugar,egg ,cinnamon ,marshmallows ,",veg,potassium,goitre,low_fat_diet
225,sweet potato pie,pie,"yams (red skinned),condensed milk,sugar,egg ,cinnamon ,marshmallows ,",veg,potassium,goitre,high_fiber_diet
225,sweet potato pie,pie,"yams (red skinned),condensed milk,sugar,egg ,cinnamon ,marshmallows ,",veg,potassium,goitre,ketogenic_diet
226,wok tossed asparagus in mild garlic sauce,sauce,"asparagus,1 fried onion (medium),1/2 tsp breakfast sugar,10 ml potato starch,20 ml stock vegetarian,20 gm porcini,salt to taste,50 ml oil",veg,vitamin_a,hypertension,alkaline_diet
226,wok tossed asparagus in mild garlic sauce,sauce,"asparagus,1 fried onion (medium),1/2 tsp breakfast sugar,10 ml potato starch,20 ml stock vegetarian,20 gm porcini,salt to taste,50 ml oil",veg,vitamin_a,hypertension,low_fat_diet
226,wok tossed asparagus in mild garlic sauce,sauce,"asparagus,1 fried onion (medium),1/2 tsp breakfast sugar,10 ml potato starch,20 ml stock vegetarian,20 gm porcini,salt to taste,50 ml oil",veg,vitamin_a,hypertension,paleo_diet
226,wok tossed asparagus in mild garlic sauce,sauce,"asparagus,1 fried onion (medium),1/2 tsp breakfast sugar,10 ml potato starch,20 ml stock vegetarian,20 gm porcini,salt to taste,50 ml oil",veg,vitamin_a,hypertension,Mediterranean_diet
226,wok tossed asparagus in mild garlic sauce,sauce,"asparagus,1 fried onion (medium),1/2 tsp breakfast sugar,10 ml potato starch,20 ml stock vegetarian,20 gm porcini,salt to taste,50 ml oil",veg,vitamin_a,hypertension,low_sodium_diet
